"pri_id","pri_cas","pri_name","pri_emissions","pri_correct","pri_score1","pri_score2","pri_score3","pri_score4","pri_score5"
"148","101463-69-8","Flufenoxuron","2_Pest","TRUE","0.00","0.00","0.00","0.20","0.99"
"1108","67375-30-8","Alpha-cypermethrin","2_Pest","TRUE","0.00","0.00","0.00","0.19","0.99"
"1416","105-59-9","2,2'-methyliminodiethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.97"
"515","18691-97-9","Methabenzthiazuron","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.94"
"476","148-79-8","Thiabendazole","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.94"
"663","50563-36-5","Dimethachlor","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.94"
"951","83164-33-4","Diflufenican","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.92"
"3529","688-84-6","2-ethylhexyl methacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.91"
"511","1746-81-2","Monolinuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.89"
"947","82560-54-1","Benfuracarb","2_Pest","TRUE","0.00","0.00","0.00","0.19","0.89"
"612","35367-38-5","Diflubenzuron","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.88"
"325","112-30-1","decan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.16","0.88"
"428","13360-45-7","Chlorbromuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.86"
"602","330-55-2","Linuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.86"
"520","1918-16-7","Propachlor","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.86"
"56","51218-45-2","Metolachlor","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.85"
"711","563-12-2","Ethion","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.84"
"122","100-21-0","terephthalic acid","3_REACH","TRUE","0.00","0.00","0.00","0.20","0.83"
"15","122-34-9","Simazine","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.82"
"835","74070-46-5","Aclonifen","2_Pest","TRUE","0.00","0.00","0.00","0.20","0.79"
"544","22781-23-3","Bendiocarb","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.78"
"180","105-60-2","?-caprolactam","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.78"
"446","139-40-2","propazine","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.75"
"62","54-31-9","Furosemid","1_Pharma","TRUE","0.00","0.00","0.00","0.22","0.74"
"580","28249-77-6","Thiobencarb","2_Pest","TRUE","0.00","0.00","0.00","0.01","0.73"
"2609","3069-40-7","trimethoxyoctylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.73"
"4353","26218-04-2","2-ethylhexyl 4-aminobenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.72"
"512","175013-18-0","Pyraclostrobin","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.70"
"884","77-73-6","3a,4,7,7a-tetrahydro-4,7-methanoindene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.70"
"1035","95-63-6","1,2,4-trimethylbenzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.70"
"2867","4098-71-9","3-isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.03","0.69"
"700","554-00-7","2,4-dichloroaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.69"
"767","62-56-6","thiourea","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.69"
"1761","123-05-7","2-ethylhexanal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.69"
"29","144-83-2","sulfapyridine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.69"
"4596","220727-26-4","S-(3-(triethoxysilyl)propyl)octanethioate","3_REACH","TRUE","0.00","0.00","0.00","0.16","0.69"
"106","90-43-7","biphenyl-2-ol","3_REACH","TRUE","0.00","0.00","0.00","0.03","0.67"
"1257","3081-01-4","N-(1,4-dimethylpentyl)-N'-phenylbenzene-1,4-diamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.66"
"2487","26761-45-5","2,3-epoxypropyl neodecanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.66"
"3642","7473-98-5","2-hydroxy-2-methylpropiophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.63"
"3430","6422-86-2","bis(2-ethylhexyl) terephthalate","3_REACH","TRUE","0.00","0.00","0.00","0.03","0.61"
"114","2164-08-1","Lenacil","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.61"
"743","5989-27-5","(R)-p-mentha-1,8-diene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.61"
"433","134605-64-4","1-(allyloxy)-2-methyl-1-oxopropan-2-yl 2-chloro-5-[3-methyl-2,6-dioxo-4-(trifluoromethyl)-3,6-dihydropyrimidin-1(2H)-yl]benzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.61"
"1592","112-55-0","dodecane-1-thiol","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.60"
"4548","153719-38-1","N-nitro-N-(3-methyl-3,6-dihydro-2H-1,3,5-oxadiazin-4-yl)amine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.60"
"403","1241-94-7","2-ethylhexyl diphenyl phosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.60"
"734","591-27-5","3-aminophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.60"
"2381","2425-77-6","2-hexyldecan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.59"
"4124","95-31-8","N-tert-butylbenzothiazole-2-sulphenamide","3_REACH","TRUE","0.00","0.00","0.00","0.17","0.58"
"1326","101-72-4","N-isopropyl-N'-phenyl-p-phenylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.56"
"1282","6318-09-8","613-175-9","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.56"
"160","103-23-1","bis(2-ethylhexyl) adipate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.54"
"1940","141-63-9","dodecamethylpentasiloxane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.54"
"4348","105827-91-6","2-chloro-5-chloromethylthiazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.53"
"493","15687-27-1","ibuprofen","1_Pharma","TRUE","0.00","0.00","0.00","0.03","0.50"
"5001","91465-08-6","Lambda-Cyhalothrin","2_Pest","TRUE","0.00","0.00","0.00","0.04","0.47"
"1568","1120-24-7","decyldimethylamine","3_REACH","TRUE","0.00","0.00","0.00","0.04","0.45"
"759","618-62-2","3,5-dichloronitrobenzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.45"
"1559","111-82-0","methyl laurate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.45"
"426","133-07-3","Folpet","2_Pest","TRUE","0.00","0.00","0.00","0.16","0.45"
"1601","112-75-4","dimethyl(tetradecyl)amine","3_REACH","TRUE","0.00","0.00","0.00","0.03","0.38"
"624","39515-41-8","Fenpropathrin","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.36"
"4777","3687-22-7","2,4-dinitro-6-(1-methylheptyl)phenol","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.36"
"4903","49866-87-7","Difenzoquat","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.36"
"3175","55-56-1","chlorhexidine","1_Pharma","TRUE","0.00","0.00","0.00","0.01","0.35"
"4584","16634-82-5","2-chloro-N-(4-methylphenyl)acetamide","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.35"
"4458","138564-59-7","5-methyl-2-[(2-nitrophenyl)amino]-3-thiophenecarbonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.35"
"1353","102-77-2","2-(morpholinothio)benzothiazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.35"
"401","124-07-2","octanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.03","0.34"
"4912","2764-72-9","Diquat","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.34"
"3587","71617-10-2","isopentyl p-methoxycinnamate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.34"
"117","4719-04-4","2,2',2''-(hexahydro-1,3,5-triazine-1,3,5-triyl)triethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.34"
"4453","6485-67-2","(2R)-2-amino-2-phenylacetamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.34"
"4098","941-69-5","N-phenylmaleimide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.34"
"827","731-27-1","Tolylfluanid","2_Pest","TRUE","0.00","0.00","0.00","0.01","0.32"
"989","88-85-7","dinoseb","3_REACH","TRUE","0.00","0.00","0.00","0.01","0.32"
"2239","1975-78-6","decanenitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.31"
"4343","119313-12-1","2-benzyl-2-dimethylamino-4’-morpholinobutyrophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.31"
"1015","92-88-6","biphenyl-4,4'-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.29"
"1677","118-75-2","tetrachloro-p-benzoquinone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.29"
"4456","161462-35-7","1-cyclopropyl-3-(2-methylthio-4-trifluoromethylphenyl)-1,3-propanedione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.29"
"3278","59447-55-1","(pentabromophenyl)methyl acrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"3554","700-13-0","2,3,5-trimethylhydroquinone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"3169","553-86-6","(3H)-benzofuran-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"728","583-78-8","2,5-dichlorophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"348","118-79-6","2,4,6-tribromophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"1335","102-06-7","1,3-diphenylguanidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"4363","1134-94-7","2-phenylthioaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"5041","3741-80-8","N-(1,1-dimethylethyl)bis(2-benzothiazolesulfen)amide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"55","50-28-2","estradiol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.28"
"4342","7305-71-7","2-amino-5-methylthiazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"2028","1530-32-1","ethyltriphenylfosfonium bromide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.28"
"785","65-85-0","benzoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.26"
"775","640-15-3","Thiometon","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.25"
"2059","15827-60-8","[[(phosphonomethyl)imino]bis[ethane-2,1-diylnitrilobis(methylene)]]tetrakisphosphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.25"
"380","122453-73-0","Chlorfenapyr","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.25"
"590","298-04-4","Disulfoton","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.25"
"1747","12236-62-3","2-[(4-chloro-2-nitrophenyl)azo]-N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-oxobutyramide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.25"
"4901","162208-27-7","Diethyl thiophosphoril-(z)-(2-aminothiazol-4-yl)-( methoxyimino)acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.25"
"5178","141517-21-7","Trifloxystrobine","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.23"
"4897","62-73-7","Dichlorvos","2_Pest","TRUE","0.00","0.00","0.00","0.01","0.23"
"3753","78-63-7","di-tert-butyl 1,1,4,4-tetramethyltetramethylene diperoxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"31","15307-86-5","diclofenac","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.23"
"4194","98-85-1","1-phenylethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"3744","77-90-7","tributyl O-acetylcitrate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"4181","98-29-3","4-tert-butylpyrocatechol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"1962","143-28-2","(Z)-octadec-9-enol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"3209","56706-10-6","4,4,13,13-tetraethoxy-3,14-dioxa-8,9-dithia-4,13-disilahexadecane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"5015","94-81-5","MCPB","2_Pest","TRUE","0.00","0.00","0.00","0.01","0.23"
"784","65-45-2","salicylamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"607","34014-18-1","Tebuthiuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.23"
"748","60207-90-1","Propiconazole","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.23"
"1002","90-30-2","N-1-naphthylaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"4398","95235-30-6","4-(4-isopropoxyphenylsulfonyl)phenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"238","108-42-9","3-chloroaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.23"
"5167","66841-25-6","Tralomethrin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.23"
"86","723-46-6","Sulfametoxazol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.22"
"400","124-04-9","adipic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"3362","621-29-4","m-tolyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"120","100-01-6","4-nitroaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"5085","4685-14-7","Paraquat","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.22"
"171","104-88-1","4-chlorobenzaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"2669","3290-92-4","propylidynetrimethyl trimethacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"1019","93413-69-5","1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexanol | Venlafaxin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.22"
"163","103-74-2","2-(2-pyridyl)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"2373","2409-55-4","2-tert-butyl-p-cresol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"2533","28479-22-3","3-chloro-p-tolyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.22"
"567","25311-71-1","Isofenphos","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.22"
"1739","121-91-5","isophthalic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"335","113158-40-0","Fenoxaprop-P","2_Pest","TRUE","0.00","0.00","0.00","0.03","0.20"
"999","90-04-0","o-anisidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"1059","97-74-5","tetramethylthiuram monosulphide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"9","115-86-6","triphenyl phosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"3794","80-54-6","2-(4-tert-butylbenzyl)propionaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"2368","2403-88-5","2,2,6,6-tetramethylpiperidin-4-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"718","57018-04-9","Tolclofos-methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.20"
"1085","99-30-9","Dicloran","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.20"
"4954","79241-46-6","Fluazifop-P-butyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.20"
"936","80-46-6","p-(1,1-dimethylpropyl)phenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.20"
"140","101-02-0","triphenyl phosphite","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"887","7785-26-4","(-)-pin-2(3)-ene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"3697","760-67-8","2-ethylhexanoyl chloride","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"45","298-46-4","Karbamazepin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.19"
"481","149961-52-4","Dimoxystrobin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.19"
"672","521-18-6","androstanolone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"3192","56358-17-9","N-(2-ethylhexyl)naphthalen-2-amine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"4921","115-29-7","Endosulfan","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.19"
"3030","5124-30-1","4,4'-methylenedicyclohexyl diisocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"3736","77804-81-0","2,2'-[ethylenebis(oxyphenyl-2,1-eneazo)]bis[N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-oxobutyramide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"349","118-96-7","2,4,6-trinitrotoluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.19"
"333","112-54-9","dodecanal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"5058","15299-99-7","Napropamide","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"107","91-20-3","naphthalene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"443","138261-41-3","Imidacloprid","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"2612","3081-14-9","N,N'-bis(1,4-dimethylpentyl)-p-phenylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"2426","25265-77-4","isobutyric acid, monoester with 2,2,4-trimethylpentane-1,3-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"1625","114772-54-2","601-327-7","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"1922","139528-85-1","Metosulam","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"676","52645-53-1","Permethrin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.17"
"4165","97-52-9","4-nitro-o-anisidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"1783","124-09-4","hexamethylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"67","58-22-0","testosterone","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.17"
"828","732-11-6","Phosmet","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"313","111-86-4","octylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"613","3547-33-9","2-(octylthio)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"1755","122-62-3","bis(2-ethylhexyl) sebacate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"303","111479-05-1","Propaquizafop","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"1013","92-69-3","biphenyl-4-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"1648","116-37-0","1,1'-isopropylidenebis(p-phenyleneoxy)dipropan-2-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"2635","3179-47-3","decyl methacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"695","55283-68-6","Ethalfluralin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.17"
"3781","79-74-3","2,5-di-tert-pentylhydroquinone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"3515","6842-62-2","614-477-3","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"4625","61826-76-4","(S)-?-hydroxy-3-phenoxy-benzeneacetonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"240","108-46-3","resorcinol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.17"
"545","2303-17-5","Tri-allate","2_Pest","TRUE","0.00","0.00","0.00","0.01","0.16"
"605","33629-47-9","Butralin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.16"
"1847","13122-18-4","tert-butyl 3,5,5-trimethylperoxyhexanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"547","23103-98-2","Pirimicarb","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.16"
"948","82657-04-3","Bifenthrin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.16"
"1378","103-71-9","phenyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"3375","6259-76-3","hexyl salicylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"3635","74441-05-7","N-[4-(aminocarbonyl)phenyl]-4-[[1-[[(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)amino]carbonyl]-2-oxopropyl]azo]benzamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"2083","16219-75-3","5-ethylidene-8,9,10-trinorborn-2-ene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"1775","123-77-3","C,C'-azodi(formamide)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"886","77-78-1","dimethyl sulphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"3334","614-45-9","tert-butyl perbenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"2677","3320-83-0","2-chlorophenyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"3507","68134-22-5","N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-oxo-2-[[2-(trifluoromethyl)phenyl]azo]butyramide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"1714","120-55-8","oxydiethylene dibenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"2734","35435-21-3","triethoxy(2,4,4-trimethylpentyl)silane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"2798","3748-13-8","m-bis(1-methylvinyl)benzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"471","14433-76-2","N,N-dimethyldecan-1-amide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"473","145701-23-1","Florasulam","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.16"
"4621","1013-88-3","diphenylmethanimine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"1932","141-10-6","6,10-dimethylundeca-3,5,9-trien-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"1837","13048-33-4","hexamethylene diacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"1561","111-85-3","1-chlorooctane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.16"
"478","149-30-4","benzothiazole-2-thiol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"425","133-06-2","Captan","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.06"
"4969","51276-47-2","Glufosinate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.06"
"1939","141-62-8","decamethyltetrasiloxane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"324","112-29-8","1-bromodecane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"1422","105-95-3","1,4-dioxacycloheptadecane-5,17-dione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"680","5292-45-5","dimethyl 2-nitroterephthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"1047","96-18-4","1,2,3-trichloropropane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"4337","41620-33-1","2-[[2-(acetyloxy)-3-(1,1-dimethylethyl)-5-methylphenyl]methyl]-6-(1,1-dimethylethyl)-4-methylphenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"1065","98-07-7","?,?,?-trichlorotoluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"1320","101-39-3","?-methylcinnamaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"3299","599-64-4","4-(?,?-dimethylbenzyl)phenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.06"
"133","100-61-8","N-methylaniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"1446","106-79-6","dimethyl sebacate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"5086","298-00-0","Parathion-Methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.04"
"25","13674-87-8","tris[2-chloro-1-(chloromethyl)ethyl] phosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"882","77501-63-4","(2-ethoxy-1-methyl-2-oxoethyl)-5-[2-chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"1538","111-11-5","methyl octanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"186","106-24-1","geraniol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"4125","95-33-0","N-cyclohexylbenzothiazole-2-sulfenamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"3822","822-06-0","hexamethylene diisocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"4328","99817-36-4","2,4-dichloro-3-ethyl-6-nitrophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.04"
"5063","555-37-3","Neburon","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.04"
