list_id,list_title,list_file,list_name,list_date,list_analysis_from,list_analysis_to,list_analysis_number,list_source_from,list_source_to,list_source_number,list_method_from,list_method_to,list_method_number,list_type,list_note,matrice_dct,list_deleted,list_common,list_protected,list_hash,list_organisation,list_email,list_author,list_data_accessibility,list_doi,list_description,list_project_id
416,BIOTA Finnish environment institute Syke FINLAND PARC PFAS KERTY 30052024 v2,DCT_BIOTA_Finnish_environment_institute_Syke_FINLAND_PARC_PFAS_KERTY_30052024_v2.xlsb,DCT_BIOTA_Finnish_environment_institute_Syke_FINLAND_PARC_PFAS_KERTY_30052024_v2,2024-05-31,158807632,158814049,6418,158807632,158807632,1,158807632,158807675,44,Biota,,8,0,,parc_pfas,1a4edc61ff9d4b8a87e524199d67779d,"Finnish Environment Institute (SYKE), FI",ville.junttila@syke.fi,Junttila Ville,2,,,10
429,DB ICES 2021-2023,DB_ICES_2021-2023,DB_ICES_2021-2023,2024-08-30,158995994,159071445,75452,158995994,158995994,1,158995994,158998307,2314,Biota,,8,0,,,2670e63d35683e26eef217fecab37d3e,,,"",,,,
433,DCT BIOTA IRSA ITALY PARC PFAS Literature 09122024 v2,DCT_BIOTA_IRSA_ITALY_PARC_PFAS_Literature_09122024_v2.xlsb,DCT_BIOTA_IRSA_ITALY_PARC_PFAS_Literature_09122024_v2,2025-01-07,159094718,159094737,20,159094718,159094718,1,159094718,159094718,1,Biota,3.2.2025 - updated,8,0,,parc_pfas,f4ee129a4dce41fe570d4ce0ab7ea303,"Department of Life Sciences and Biotechnology, University of Ferrara",grilsu@unife.it,"Giari Luisa
",3,,,10
434,DCT BIOTA ANTARCTICA 2020 UNIFI 27012025,DCT_BIOTA_ANTARCTICA 2020_UNIFI_27012025.xlsb,DCT_BIOTA_ANTARCTICA 2020_UNIFI_27012025,2025-01-27,159094738,159095207,470,159094738,159094738,1,159094738,159094746,9,Biota,,8,0,,,7ca897c5ba582e7c9905babba5533ea9,,,,,,,
436,DCT2 BIOTA UBA DE PARC PFAS BB1 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_BB1_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_BB1_14032025_WGS84,2025-03-22,159096402,159096413,12,159096402,159096402,1,159096402,159096403,2,Biota,,8,0,,parc_pfas,6cce210d3973199061ad3d33795167d0,,,,,,,
181,BIOTA JDS3 LFU 26112018,JDS3_Final.xlsx,DCT_BIOTA_JDS3_LFU_26112018,2018-11-26,12061597,12104240,175,12061597,12061613,0,12061597,12061863,0,Biota,,8,0,176,0,cab745abaa8308abc0e6af53b8142014,Bavarian Environment Agency,juergen.diemer@lfu.bayern.de,,,,,4
437,DCT2 BIOTA UBA DE PARC PFAS BB2 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_BB2_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_BB2_14032025_WGS84,2025-03-22,159096414,159096441,28,159096414,159096414,1,159096414,159096416,3,Biota,,8,0,,parc_pfas,b3e74ef050b14acbefe871551d390957,,,,,,,
438,DCT2 BIOTA UBA DE PARC PFAS BE 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_BE_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_BE_14032025_WGS84,2025-03-22,159096442,159096531,90,159096442,159096442,1,159096442,159096444,3,Biota,,8,0,,parc_pfas,57b4526a403dda7c4f820505ba184097,,,,,,,
183,BIOTA Implementation of WFD Montenegro 2018 CETI 02062019,DCT_target_sediment_biota_MNE 2018.xlsx,DCT_BIOTA_Implementation of WFD Montenegro 2018_CETI_02062019,2019-06-02,12153765,12154913,1149,12153765,12153765,1,12153765,12153841,77,Biota,,8,0,,0,99e6cc41d060e09e217d775fb9c6691d,LLC Center for Ecotoxicological Research Podgorica,"danijela.sukovic@ceti.co.me, vladimir.zivkovic@ceti.co.me","Sukovic Danijela, Zivkovic Vladimir",,,,13
439,DCT2 BIOTA UBA DE PARC PFAS BY 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_BY_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_BY_14032025_WGS84,2025-03-23,159096532,159097764,1233,159096532,159096532,1,159096532,159096535,4,Biota,,8,0,,parc_pfas,4a946d44bf7efd92379bbc255a3ddab1,,,,,,,
440,DCT2 BIOTA UBA DE PARC PFAS HH 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_HH_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_HH_14032025_WGS84,2025-03-23,159097765,159097834,70,159097765,159097765,1,159097765,159097767,3,Biota,,8,0,,parc_pfas,e0b94c1bc745c9a6f2ba9944c449dbc1,,,,,,,
441,DCT2 BIOTA UBA DE PARC PFAS SN 14032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_SN_14032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_SN_14032025_WGS84,2025-03-23,159097835,159097964,130,159097835,159097835,1,159097835,159097835,1,Biota,,8,0,,parc_pfas,47836d22eba2107186049c0967d3e624,,,,,,,
442,DCT2 BIOTA UBA DE PARC PFAS TH 17032025 WGS84,DCT2_BIOTA_UBA_DE_PARC_PFAS_TH_17032025_WGS84.xlsx,DCT2_BIOTA_UBA_DE_PARC_PFAS_TH_17032025_WGS84,2025-03-23,159097965,159100077,2113,159097965,159097965,1,159097965,159097974,10,Biota,,8,0,,parc_pfas,ddb44ec01dcf7851c577517656be1eb8,,,,,,,
192,LC-MS target Sea sediment biota UoA 20161223 (biota),DCT_LC-MS_target_Sea_sediment_biota_UoA_20161223.xlsx (biota),DCT_LC-MS_target_Sea_sediment_biota_UoA_20161223 (biota),2020-01-08,12321352,12346794,25321,12321352,12321352,1,12321352,12321439,84,Biota,deleted (P. Oswald) 23.10.2020,8,1,0,0,c2acd2ad3c41b8665efa83c8d8783b9c,,,,,,,
194,BIOTA Implementation of WFD Montenegro 2018 UoA 18012020,Montenegro Project - Final Target Screening Results.xlsx,DCT_BIOTA_Implementation of WFD Montenegro 2018_UoA_18012020,2020-01-18,12357085,12367319,10235,12357085,12357085,1,12357085,12357103,19,Biota,,8,0,,0,bab6bb47ae0ff32de8e8487df098e0bd,,,"",,,,13
198,BIOTA Dniester Monitoring 2019 UoA 19012020,Dniester project_Results_final.xlsx,DCT_BIOTA_Dniester Monitoring 2019_UoA_19012020,2020-01-19,12412129,12412134,6,12412129,12412129,1,12412129,12412130,2,Biota,,8,0,,0,f506eeba26093012efb62556b21b2b62,,,"",,,,15
200,BIOTA Siverskyi Donets Monitoring 2018 UoA 19012020,Siverskyi Donets Monitoring_Target screening_water_sediment_biota.xlsx,DCT_BIOTA_Siverskyi Donets Monitoring 2018_UoA_19012020,2020-01-19,12414192,12420383,6192,12414192,12414192,1,12414192,12414212,21,Biota,,8,0,,0,9dadf68372fc5154bbd704f660f3953e,,,"",,,,16
232,BIO SED EMBLAS UoA 20161223-biota,DCT_BIO_SED_EMBLAS_UoA_20161223.xlsb,DCT_BIO_SED_EMBLAS_UoA_20161223-biota,2020-07-31,13016507,13041949,25443,13016507,13016507,1,13016507,13016592,86,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,fc260ced95f23234f39949307ff5d64e,,,,,,,
234,BIO SED MHBS UkrSCES 09212016-biota,DCT_BIO_SED_MHBS_UkrSCES_09212016.xlsb,DCT_BIO_SED_MHBS_UkrSCES_09212016-biota,2020-07-31,13042546,13043308,763,13042546,13042546,1,13042546,13042561,16,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,8dfa4f76dc86231c7bde4188b18a3189,,,,,,,
237,SED BIO NPMS UA UkrSCES 082017,DCT_SED_BIO_NPMS_UA_UkrSCES_082017.xlsb,DCT_SED_BIO_NPMS_UA_UkrSCES_082017,2020-07-31,13044388,13044810,423,13044388,13044388,1,13044388,13044402,15,Biota,,8,0,,0,0850a714c46affce9ad62e982061c1fc,UA-Ukrainian scientific center of Ecology of Sea (UkrSCES),vkomorin@gmail.com,Viktor Komorin,,,,
239,SED BIO NPMS UA UkrSCES 09212016,DCT_SED_BIO_NPMS_UA_UkrSCES_09212016.xlsb,DCT_SED_BIO_NPMS_UA_UkrSCES_09212016,2020-08-01,13045240,13045727,488,13045240,13045240,1,13045240,,,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,60ffc6450a208dec0c1cbb4e1ccae0e4,,,,,,,
241,SED BIO NPMS UkrSCES 02072020-biota,DCT_SED_BIO_NPMS_UkrSCES_02072020.xlsb,DCT_SED_BIO_NPMS_UkrSCES_02072020-biota,2020-08-01,13046240,13046495,256,13046240,13046240,1,13046240,,,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,e51469c8746566c1bbbaaf79ec98e511,,,,,,,
243,SED BIO ZMN UkrSCES 09212016-biota,DCT_SED_BIO_ZMN_UkrSCES_09212016.xlsb,DCT_SED_BIO_ZMN_UkrSCES_09212016-biota,2020-08-01,13047342,13047941,600,,,,,,,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,706255447eb01fafafd2e3f738476c07,,,,,,,
245,BIOTA JDS4 DANUBERIVER UoA 22072020 v1-biota,DCT_BIOTA_JDS4_DANUBERIVER_UoA_22072020_v1.xlsb,DCT_BIOTA_JDS4_DANUBERIVER_UoA_22072020_v1-biota,2020-08-01,13048346,13074052,25707,,,,,,,Biota,,8,0,,0,7f26f1d638071e8bda18be174fa7451f,,,,,,,5
248,BIO SED EMBLAS Plus UoA 02072020 v2-biota,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020v2.xlsb,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020_v2-biota,2020-08-05,13083393,13130422,47030,13083393,13083393,1,13083393,13083531,139,Biota,"deleted (P. Oswald) 23.10.2020<br>updated 18.8.2020<br>updated 24.8.2020
",8,1,,0,a3fc1152195f8b67d738bad4a2f78d12,,,,,,,
251,BIO SED EMBLAS AQ BIOS 2016,DCT_BIO_SED_EMBLAS_AQ_BIOS_2016.xlsb,DCT_BIO_SED_EMBLAS_AQ_BIOS_2016,2020-08-23,13143374,13143484,111,13143374,13143374,1,13143374,13143390,17,Biota,deleted (P. Oswald) 23.10.2020,8,1,,0,87a71949d97839e366ca7eed4edd5f3b,,,,,,,
252,BIO SED EMBLAS AQ BIOS 2017 v2,DCT_BIO_SED_EMBLAS_AQ_BIOS_2017v2.xlsb,DCT_BIO_SED_EMBLAS_AQ_BIOS_2017_v2,2020-08-23,13143485,13144204,720,13143485,13143485,1,13143485,13143507,23,Biota,"deleted (P. Oswald) 23.10.2020<br>
updated 24.8.2020",8,1,,0,9021ed118fb1ec901e544cecb6c5f4c5,,,,,,,
253,BIO SED JDS4 NLZOH 03032019,DCT_BIO_SED_JDS4_NLZOH_03032019v2.xlsb,DCT_BIO_SED_JDS4_NLZOH_03032019,2020-08-26,13144205,13144252,48,13144205,13144205,1,13144205,13144205,1,Biota,updated 27.8.2020,8,0,,0,0c8b6c30fecb321fe29dfca9e0242712,"The National Laboratory of Health, Environment and Food",mojca.baskar@nlzoh.si,Mojca Baskar,,,,5
255,BIO SED JDS4 DANUBERIVER WRI 05112019,DCT_BIO_SED_JDS4_DANUBERIVER_WRI_05112019.xlsb,DCT_BIO_SED_JDS4_DANUBERIVER_WRI_05112019,2020-08-31,13144309,13145988,1680,13144309,13144309,1,13144309,13144423,115,Biota,,8,0,,0,0c6193a7569f01f6f051d6cfb7804dbe,"Water Research Institute (WRI), SK",jarmila.makovinska@vuvh.sk,Jarmila Makovinska,,,,5
402,AIR Indoor EUDust UoA 2020,UoA_EUDust_DCT_target_IndoorAir.xlsb,DCT_AIR Indoor_EUDust_UoA_2020,2024-02-23,99851081,100028680,177600,99851081,99851081,0,99851081,99851224,144,Air indoor,,9,0,,0,cc8cff780052f7ad618d737dae145ec9,National and Kapodistrian University of Athens,alygizakis@ei.sk; ntho@chem.uoa.gr,Alygizakis Nikiforos; Thomaidis Nikolaos,,,,
165,AIR Swedish national monitoring programme of organic substances in air and precipitation IVL 15112017,NORMAN INDOOR-AIR_DCT_Test version_15Nov2017_KH.xlsx,DCT_AIR_Swedish national monitoring programme of organic substances in air and precipitation_IVL_15112017,2018-11-22,12037475,12037486,12,12037475,12037475,1,12037475,12037475,1,Air,,10,0,0,0,9013dc92fc40ac30eb089b4e1abd265e,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
1,SW Seine-Normandy Water Agency 2010 19072016,Water_individual_Seine-Normandy Water Agency_2010_OK1.xlsx,DCT_SW_Seine-Normandy Water Agency 2010_19072016,2016-07-19,1263993,1632341,368344,1263993,1263993,1,1263993,1264083,90,,,,0,0,0,8997e9ecb68aaa32e9277628bce6f039,Seine-Normandy Water Agency,"","",,,,
2,SW Seine-Normandy Water Agency 2011 06022014,Water_individual_Seine-Normandy Water Agency_2011_OK1.xlsx,DCT_SW_Seine-Normandy Water Agency 2011_06022014,2014-02-06,1632342,2331272,698931,1632342,1632342,1,1632342,1632479,138,,,,0,0,0,70b0d97756079c93f263a7959b1e90cb,"Agence de L' Eau Seine Normandie (AESN), FR","","",,,,
3,SW Seine-Normandy Water Agency 2012 06022014,Water_individual_Seine-Normandy Water Agency_2012_OK1.xlsx,DCT_SW_Seine-Normandy Water Agency 2012_06022014,2014-02-06,2331273,3032858,701586,2331273,2331273,1,2331273,2331431,159,,,,0,0,0,521ee17ea5d0e3ad21e92b20681886e4,"Agence de L' Eau Seine Normandie (AESN), FR","","",,,,
4,SEDIMENT Seine-Normandy Water Agency 2010 07022014,Sediments_individual_Seine-Normandy Water Agency_2010.xlsx,DCT_SEDIMENT_Seine-Normandy Water Agency 2010_07022014,2014-02-07,3032859,3046959,14101,3032859,3032859,1,3032859,3033041,183,,,,0,0,0,fe50feafe3c67ebd5a124a845c0813c4,"Agence de L' Eau Seine Normandie (AESN), FR","","",,,,
5,SEDIMENT Seine-Normandy Water Agency 2012 07022014,Sediments_individual_Seine-Normandy Water Agency_2012.xlsx,DCT_SEDIMENT_Seine-Normandy Water Agency 2012_07022014,2014-02-07,3046960,3064421,17462,3046960,3046960,1,3046960,3047185,226,,,,0,0,0,9780eea3de4bd3c9d7ff9482f8bc7413,"Agence de L' Eau Seine Normandie (AESN), FR","","",,,,
6,SW IAREN 2013 Pest 07022014,DCT WATER_individual data (template 2012)_IAREN(PT) Pesticides_Febr2013.xlsx,DCT_SW_IAREN_2013_Pest_07022014,2014-02-07,3064422,3066257,1836,3064422,3064439,18,3064422,3064457,36,,,,0,0,0,30a2ebf36ef611057e091d2d7baf34b7,"Water Institute of Northern Region (IAREN), PT",mfalpendurada@iaren.pt,"",,,,
7,SW IAREN 2013 Pharm 08022014,DCT WATER_individual data (template 2012)_IAREN(PT) Pharmaceuticals_Febr 2013.xlsx,DCT_SW_IAREN_2013_Pharm_08022014,2014-02-08,3066258,3070926,4669,3066258,3066286,29,3066258,3066315,58,,,,0,0,0,a3b1f6e697587f5533c6a4fd0aef5497,"Water Institute of Northern Region (IAREN), PT",mfalpendurada@iaren.pt,"",,,,
8,SW IVL Sweden 09022014,1.DCT WATER_individual data (template 2012)_IVL(SE) April2013.xlsx,DCT_SW_IVL Sweden_09022014,2014-02-09,3070927,3075227,4301,3070927,3071361,435,3070927,3071324,398,,,,0,0,0,b037751d8f4001aa0ae200c5de728996,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
9,GW IVL Sweden 09022014,1.DCT WATER_individual data (template 2012)_IVL(SE) April2013.xlsx,DCT_GW_IVL Sweden_09022014,2014-02-09,3075228,3075434,207,3070927,3071361,0,3070927,3071324,0,,,,0,0,0,9f008e36ce9af0d5811574cf354f4d4e,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
10,WW IVL Sweden 09022014,1.DCT WATER_individual data (template 2012)_IVL(SE) April2013.xlsx,DCT_WW_IVL Sweden_09022014,2014-02-09,3075435,3077765,2331,3070927,3071361,0,3070927,3071324,0,,,,0,0,0,b0497a38cbd8dc7b75977db241173bfb,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
11,SW TtLaak Limburg project 2013 KWR 09022014,2.DCT WATER_individual data (template 2012)_KWR (NL TtLaak Limburg project) Jan2013_OK.xlsx,DCT_SW_TtLaak Limburg project 2013_KWR_09022014,2014-02-09,3077766,3078605,840,3077766,3077836,71,3077766,3077800,35,,,,0,0,0,55ca912cd6b276acc5c6712b9e6e2461,WML,p.engels@wml.nl,"",,,,
12,SW IAREN 2019 11022014,5.DCT WATER_individual data (template 2009)_IAREN(PT) Nov2011_OK.xlsx,DCT_SW_IAREN_2019_11022014,2014-02-11,3078606,3079045,440,3078606,3078626,21,3078606,3078637,32,,,,0,0,0,25c490ca9481b1a57fc0f449a51a9dbe,"Department of Chemistry and CESAM (Centre for Environmental and Marine Studies), University of Aveiro",valdemar@ua.pt,"",,,,
13,WW IAREN 2019 11022014,5.DCT WATER_individual data (template 2009)_IAREN(PT) Nov2011_OK.xlsx,DCT_WW_IAREN_2019_11022014,2014-02-11,3079046,3079057,12,3078606,3078626,0,3078606,3078637,0,,,,0,0,0,f26484de97c778cc9b277f3c5cfa60a8,"Department of Chemistry and CESAM (Centre for Environmental and Marine Studies), University of Aveiro",valdemar@ua.pt,"",,,,
14,SEDIMENT IVL Sweden 11022014,3.1DCT SEDIMENT_individual data (template 2012)_IVL(SE) April2013_OK.xlsx,DCT_SEDIMENT_IVL Sweden_11022014,2014-02-11,3079058,3079318,261,3079058,3079127,70,3079058,3079175,118,,,,0,0,0,00d03e09339787b9db1a0c5cc481c446,"SWECO Environment (SWECO), SE",katarina.hansson@ivl.se,"",,,,
15,SOIL IVL Sweden 11022014,6.DCT SOIL_individual data (template 2012)_IVL(SE) April2013_OK.xlsx,DCT_SOIL_IVL Sweden_11022014,2014-02-11,3079319,3079467,149,3079319,3079344,26,3079319,3079364,46,,,,0,0,0,f0b3676ccd5bb4f1051482f23b47285d,"SWECO Environment (SWECO), SE",katarina.hansson@ivl.se,"",,,,
16,SEWAGE SLUDGE IVL Sweden 12022014,7.DCT SEWAGE SLUDGE_individual data (template 2012)_IVL(SE) April2013_ok.xlsx,DCT_SEWAGE SLUDGE_IVL Sweden_12022014,2014-02-12,3079468,3079981,514,3079468,3079551,84,3079468,3079575,108,,,,0,0,0,6e7dbb5a5440c43e800d2503e3c53f81,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
17,BIOTA IFREMER 12022014,DCT BIOTA_individual data (template 2012)_IFREMER(FR) Febr2013.xls,DCT_BIOTA_IFREMER_12022014,2014-02-12,3079982,3080121,140,3079982,3079985,4,3079982,3079985,4,,,,0,0,0,20a1dc60ebf55a5a93517de591f63eac,"French Research Institute for Exploitation of the Sea (IFREMER), FR",cmunschy@ifremer.fr,"",,,,
18,WW UoA 26022014,DCT WATER_aggregated data (updated)_UoA(GR) April2013.xlsx,DCT_WW_UoA_26022014,2014-02-26,3080122,3080163,42,3080122,3080146,25,3080122,3080146,25,,,,0,0,0,fd4eda642b40fbc7e0bec5bd1df7ea41,University of Athens,ntho@chem.uoa.gr,"",,,,
19,SPM UoA 26022014,DCT SPM_aggregate data (updated)_UoA(GR) April2013.xlsx,DCT_SPM_UoA_26022014,2014-02-26,3080164,3080205,42,3080164,3080188,25,3080164,3080188,25,,,,0,0,0,c00636f6416689932bbe0ee54b7b2cb4,University of Athens,ntho@chem.uoa.gr,"",,,,
20,SEWAGE SLUDGE UoA 26022014,DCT SEWAGE SLUDGE_aggregated data (updated)_UoA(GR) April2013.xlsx,DCT_SEWAGE SLUDGE_UoA_26022014,2014-02-26,3080206,3080247,42,3080206,3080230,25,3080206,3080230,25,,,,0,0,0,0679b04f54fcca200d67e35f1c14801a,University of Athens,ntho@chem.uoa.gr,"",,,,
21,SW IHW NL 2000 24032014,IHW 2000_Final.xlsx,DCT_SW_IHW NL 2000_24032014,2014-03-24,3080248,3128558,48281,3080248,3080276,29,3080248,3080301,54,,,,0,0,0,6ed41dfd50b84f790b85bfb0c402bc43,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
22,SW IHW NL 2001 25032014,IHW 2001_Final.xlsx,DCT_SW_IHW NL 2001_25032014,2014-03-25,3128559,3175891,47229,3128559,3128587,29,3128559,3128607,49,,,,0,0,0,94a1adeff79c772f9e7a906184415add,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
23,SW IHW NL 2002 27032014,IHW 2002_Final.xlsx,DCT_SW_IHW NL 2002_27032014,2014-03-27,3175892,3202425,26488,3175892,3175920,29,3175892,3175937,46,,,,0,0,0,3d2c6e2a16131d77a4c8c0d5331a70ed,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
24,SW IHW NL 2003 01042014,IHW 2003_Final.xlsx,DCT_SW_IHW NL 2003_01042014,2014-04-01,3202426,3273531,71066,3202426,3202454,29,3202426,3202475,50,,,,0,0,0,c5d9de15b6ca6a814e6f1b3429b20b45,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
25,SW IHW NL 2004 01042014,IHW 2004_Final.xlsx,DCT_SW_IHW NL 2004_01042014,2014-04-01,3273532,3342083,67951,3273532,3273560,29,3273532,3273570,39,,,,0,0,0,3f920e3413f04bf69562c903b0ad3139,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
26,SW IHW NL 2005 02042014,IHW 2005_Final.xlsx,DCT_SW_IHW NL 2005_02042014,2014-04-02,3342084,3346425,4336,3342084,3342110,27,3342084,3342118,35,,,,0,0,0,7f8cdbbf38acb004978973a96a9951c2,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
27,SW IHW NL 2006 02042014,IHW 2006_Final.xlsx,DCT_SW_IHW NL 2006_02042014,2014-04-02,3346426,3420165,73739,3346426,3346451,26,3346426,3346484,59,,,,0,0,0,2814ce19dfe5a80f254bcd6e0bcbefe6,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
28,SW IHW NL 2007 02042014,IHW 2007_Final.xlsx,DCT_SW_IHW NL 2007_02042014,2014-04-02,3420166,3515614,95418,3420166,3420192,27,3420166,3420211,46,,,,0,0,0,61e39764a438244aa026be55248e8df9,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
29,SW IHW NL 2008 03042014,IHW 2008_Final.xlsx,DCT_SW_IHW NL 2008_03042014,2014-04-03,3515615,3578969,63327,3515615,3515642,28,3515615,3515665,51,,,,0,0,0,6d99ec22bfc096d05a7da8dd0791b222,Informatiehuis Water (www.ihw.nl) - data available in www.waterkwaliteitsportaal.nl,anja.derksen@adecoadvies.nl; servicedesk@ihw.nl,"",,,,
30,IRSA 16Aug2014,IRSA 16Aug2014,IRSA 16Aug2014,2014-09-28,3755452,3755461,10,3755452,3755473,0,3755452,3755473,0,,,,1,0,0,bdf15ec69a531cc045e65de7c01eaf43,,,,,,,
31,SEDIMENT WRI IT 28092014,DCT Sediment_individual data_IRSA_Protected_16August2014.xlsx,DCT_SEDIMENT_WRI IT_28092014,2014-09-28,3755462,3755561,100,3755452,3755473,22,3755452,3755473,22,,,,0,0,0,a49c16c59a73d3e64c4163bcc0122cf7,"Water Research Institute (CNR-IRSA), IT",polesello@irsa.cnr.it,"",,,,
32,SW INERIS 10112014,SUPREMA dataset_NORMAN 28Oct2014.xlsx,DCT_SW_INERIS_10112014,2014-11-10,3755562,3772542,16981,3755562,3755565,4,3755562,3755629,68,,,,0,0,0,0260eeb0e20c56077b60094b7805068e,"National Institute For Industrial Risks And The Environment (INERIS), FR",fabrizio.botta@ineris.fr,"",,,,
33,SEDIMENT INERIS 10112014,SUPREMA dataset_NORMAN 28Oct2014.xlsx,DCT_SEDIMENT_INERIS_10112014,2014-11-10,3772543,3779458,6916,3755562,3755565,0,3755562,3755629,0,,,,0,0,0,4b14db3778a83e886b7aa3a3bf528a87,"National Institute For Industrial Risks And The Environment (INERIS), FR",fabrizio.botta@ineris.fr,"",,,,
34,IRSA 06Oct2014,IRSA 06Oct2014,IRSA 06Oct2014,2014-10-13,3780391,3780854,464,3780391,3780462,72,3780391,3780462,72,,,,1,0,0,ba9420f1567373182657c67f947212b5,,,,,,,
35,SW WRI IT 13102014,DCT WATER_individual data_06Oct2014_IRSA.xlsx,DCT_SW_WRI IT_13102014,2014-10-13,3780855,3783433,2579,3780391,3780462,0,3780391,3780462,0,,,,0,0,0,b0dbe274a22cc05b8d2ef9c7f5d8c639,"Water Research Institute (CNR-IRSA), IT",polesello@irsa.cnr.it,"",,,,
36,IRSA 06Oct2014,IRSA 06Oct2014,IRSA 06Oct2014,2014-10-13,3783434,3783569,136,3780391,3780462,0,3780391,3780462,0,,,,1,0,0,72536241460a6da5e9110caa04d4bf01,,,,,,,
37,GW WRI IT 13102014,DCT WATER_individual data_06Oct2014_IRSA.xlsx,DCT_GW_WRI IT_13102014,2014-10-13,3783570,3784249,680,3780391,3780462,0,3780391,3780462,0,,,,0,0,0,26046442c9c769341f27a78a01167584,"Water Research Institute (CNR-IRSA), IT",polesello@irsa.cnr.it,"",,,,
38,IRSA 06Oct2014,IRSA 06Oct2014,IRSA 06Oct2014,2014-10-13,3784250,3784289,40,3780391,3780462,0,3780391,3780462,0,,,,1,0,0,3b4857e432e7fe5f7308286c85231857,,,,,,,
39,WW WRI IT 13102014,DCT WATER_individual data_06Oct2014_IRSA.xlsx,DCT_WW_WRI IT_13102014,2014-10-13,3784290,3784489,200,3780391,3780462,0,3780391,3780462,0,,,,0,0,0,0f7de3dab638faf5e302c8a2bdcc9e41,"Water Research Institute (CNR-IRSA), IT",polesello@irsa.cnr.it,"",,,,
40,GW BRGM - The French Geological Survey 2011 03122014,French_ECs_2011_GW_Screening_received 27March2014(BLopez)_1Dec2014 FINAL.xlsx,DCT_GW_BRGM - The French Geological Survey 2011_03122014,2014-12-03,3784490,3924959,140470,3784490,3784490,1,3784490,3784668,179,,,,0,0,0,20fd41c94fa94e3984740d1bfb6934ec,"National Institute for Research on Earth and Environmental Sciences (BRGM), FR",b.lopez@brgm.fr,"",,,,
41,SW Bassin Adour Garonne 2010 15032015,AEAG 2010 for NORMAN.xlsx,DCT_SW_Bassin Adour Garonne 2010_15032015,2015-02-15,3924960,3993952,68993,3924960,3993952,68993,3924960,3925041,82,,,,0,0,0,785e4acaa714c61efa0ce521c1be91c8,Bassin Adour Garonne,fabrizio.botta@ineris.fr,"",,,,
42,SW Bassin Adour Garonne 2009 15032015,AEAG 2009 for NORMAN.xlsx,DCT_SW_Bassin Adour Garonne 2009_15032015,2015-02-15,3993953,4126093,132141,3993953,4126093,132141,3993953,3994142,190,,,,0,0,0,1ddd9b8dac6344e255f1a080fbe646b7,Bassin Adour Garonne,fabrizio.botta@ineris.fr,"",,,,
